Dist Code,Year,State Code,State Name,Dist Name,RICE IRRIGATED AREA (1000 ha),irrig_clean
719,2014,8,Orissa,Angul,44.35,44.35
719,2015,8,Orissa,Angul,41.14,41.14
719,2016,8,Orissa,Angul,48.48,48.48
719,2017,8,Orissa,Angul,42.47,42.47
719,2018,8,Orissa,Angul,7.383,7.383
719,2019,8,Orissa,Angul,3.565,3.565
720,1995,8,Orissa,Gajapati,19.78,19.78
720,1996,8,Orissa,Gajapati,16.53,16.53
720,1997,8,Orissa,Gajapati,19.77,19.77
720,1998,8,Orissa,Gajapati,21.34,21.34
720,1999,8,Orissa,Gajapati,21.72,21.72
720,2000,8,Orissa,Gajapati,22.21,22.21
720,2001,8,Orissa,Gajapati,17.11,17.11
720,2002,8,Orissa,Gajapati,13.9,13.9
720,2003,8,Orissa,Gajapati,20.02,20.02
720,2004,8,Orissa,Gajapati,20.69,20.69
720,2005,8,Orissa,Gajapati,15.56,15.56
720,2006,8,Orissa,Gajapati,20.35,20.35
720,2007,8,Orissa,Gajapati,20.21,20.21
720,2008,8,Orissa,Gajapati,19.87,19.87
720,2009,8,Orissa,Gajapati,19.81,19.81
720,2010,8,Orissa,Gajapati,20.51,20.51
720,2011,8,Orissa,Gajapati,19.79,19.79
720,2012,8,Orissa,Gajapati,20.77,20.77
720,2013,8,Orissa,Gajapati,21.51,21.51
720,2014,8,Orissa,Gajapati,22.56,22.56
720,2015,8,Orissa,Gajapati,24.59,24.59
720,2016,8,Orissa,Gajapati,24.92,24.92
720,2017,8,Orissa,Gajapati,26.05,26.05
720,2018,8,Orissa,Gajapati,34.225,34.225
720,2019,8,Orissa,Gajapati,24.034,24.034
721,1995,8,Orissa,Nuapada,21.36,21.36
721,1996,8,Orissa,Nuapada,25.0,25.0
721,1997,8,Orissa,Nuapada,21.31,21.31
721,1998,8,Orissa,Nuapada,29.57,29.57
721,1999,8,Orissa,Nuapada,6.57,6.57
721,2000,8,Orissa,Nuapada,0.32,0.32
721,2001,8,Orissa,Nuapada,31.67,31.67
721,2002,8,Orissa,Nuapada,1.78,1.78
721,2003,8,Orissa,Nuapada,31.98,31.98
721,2004,8,Orissa,Nuapada,32.29,32.29
721,2005,8,Orissa,Nuapada,32.73,32.73
721,2006,8,Orissa,Nuapada,38.08,38.08
721,2007,8,Orissa,Nuapada,38.3,38.3
721,2008,8,Orissa,Nuapada,40.9,40.9
721,2009,8,Orissa,Nuapada,37.07,37.07
721,2010,8,Orissa,Nuapada,40.93,40.93
721,2011,8,Orissa,Nuapada,37.4,37.4
721,2012,8,Orissa,Nuapada,37.45,37.45
721,2013,8,Orissa,Nuapada,40.03,40.03
721,2014,8,Orissa,Nuapada,35.3,35.3
721,2015,8,Orissa,Nuapada,42.65,42.65
721,2016,8,Orissa,Nuapada,38.78,38.78
721,2017,8,Orissa,Nuapada,39.22,39.22
721,2018,8,Orissa,Nuapada,11.943,11.943
721,2019,8,Orissa,Nuapada,17.052,17.052
722,1995,8,Orissa,Malkangiri,24.44,24.44
722,1996,8,Orissa,Malkangiri,10.76,10.76
722,1997,8,Orissa,Malkangiri,19.33,19.33
722,1998,8,Orissa,Malkangiri,39.35,39.35
722,1999,8,Orissa,Malkangiri,45.61,45.61
722,2000,8,Orissa,Malkangiri,24.46,24.46
722,2001,8,Orissa,Malkangiri,31.42,31.42
722,2002,8,Orissa,Malkangiri,20.41,20.41
722,2003,8,Orissa,Malkangiri,29.09,29.09
722,2004,8,Orissa,Malkangiri,36.65,36.65
722,2005,8,Orissa,Malkangiri,36.4,36.4
722,2006,8,Orissa,Malkangiri,37.45,37.45
722,2007,8,Orissa,Malkangiri,37.43,37.43
722,2008,8,Orissa,Malkangiri,42.97,42.97
722,2009,8,Orissa,Malkangiri,32.12,32.12
722,2010,8,Orissa,Malkangiri,33.8,33.8
722,2011,8,Orissa,Malkangiri,35.33,35.33
722,2012,8,Orissa,Malkangiri,38.13,38.13
722,2013,8,Orissa,Malkangiri,39.45,39.45
722,2014,8,Orissa,Malkangiri,41.57,41.57
722,2015,8,Orissa,Malkangiri,41.74,41.74
722,2016,8,Orissa,Malkangiri,44.8,44.8
722,2017,8,Orissa,Malkangiri,46.78,46.78
722,2018,8,Orissa,Malkangiri,3.842,3.842
722,2019,8,Orissa,Malkangiri,1.765,1.765
723,1995,8,Orissa,Nawarangpur,12.43,12.43
723,1996,8,Orissa,Nawarangpur,8.32,8.32
723,1997,8,Orissa,Nawarangpur,13.11,13.11
723,1998,8,Orissa,Nawarangpur,13.65,13.65
723,1999,8,Orissa,Nawarangpur,13.52,13.52
723,2000,8,Orissa,Nawarangpur,0.93,0.93
723,2001,8,Orissa,Nawarangpur,14.73,14.73
723,2002,8,Orissa,Nawarangpur,10.6,10.6
723,2003,8,Orissa,Nawarangpur,15.35,15.35
723,2004,8,Orissa,Nawarangpur,7.55,7.55
723,2005,8,Orissa,Nawarangpur,6.49,6.49
723,2006,8,Orissa,Nawarangpur,7.53,7.53
723,2007,8,Orissa,Nawarangpur,8.37,8.37
723,2008,8,Orissa,Nawarangpur,19.64,19.64
723,2009,8,Orissa,Nawarangpur,18.62,18.62
723,2010,8,Orissa,Nawarangpur,26.92,26.92
723,2011,8,Orissa,Nawarangpur,23.1,23.1
723,2012,8,Orissa,Nawarangpur,25.96,25.96
723,2013,8,Orissa,Nawarangpur,26.92,26.92
723,2014,8,Orissa,Nawarangpur,27.82,27.82
723,2015,8,Orissa,Nawarangpur,30.2,30.2
723,2016,8,Orissa,Nawarangpur,27.58,27.58
723,2017,8,Orissa,Nawarangpur,27.13,27.13
723,2018,8,Orissa,Nawarangpur,0.869,0.869
723,2019,8,Orissa,Nawarangpur,3.405,3.405
724,1995,8,Orissa,Rayagada,31.53,31.53
724,1996,8,Orissa,Rayagada,27.47,27.47
724,1997,8,Orissa,Rayagada,29.02,29.02
724,1998,8,Orissa,Rayagada,31.19,31.19
724,1999,8,Orissa,Rayagada,34.55,34.55
724,2000,8,Orissa,Rayagada,33.9,33.9
724,2001,8,Orissa,Rayagada,32.26,32.26
724,2002,8,Orissa,Rayagada,21.84,21.84
724,2003,8,Orissa,Rayagada,31.85,31.85
724,2004,8,Orissa,Rayagada,23.6,23.6
724,2005,8,Orissa,Rayagada,26.2,26.2
724,2006,8,Orissa,Rayagada,32.32,32.32
724,2007,8,Orissa,Rayagada,34.96,34.96
724,2008,8,Orissa,Rayagada,32.17,32.17
724,2009,8,Orissa,Rayagada,34.9,34.9
724,2010,8,Orissa,Rayagada,37.7,37.7
724,2011,8,Orissa,Rayagada,32.61,32.61
724,2012,8,Orissa,Rayagada,33.75,33.75
724,2013,8,Orissa,Rayagada,37.32,37.32
724,2014,8,Orissa,Rayagada,31.01,31.01
724,2015,8,Orissa,Rayagada,23.39,23.39
724,2016,8,Orissa,Rayagada,24.2,24.2
724,2017,8,Orissa,Rayagada,31.98,31.98
724,2018,8,Orissa,Rayagada,37.404,37.404
724,2019,8,Orissa,Rayagada,41.804,41.804
725,1995,8,Orissa,Khurda,49.69,49.69
725,1996,8,Orissa,Khurda,63.69,63.69
725,1997,8,Orissa,Khurda,52.77,52.77
725,1998,8,Orissa,Khurda,41.83,41.83
725,1999,8,Orissa,Khurda,69.75,69.75
725,2000,8,Orissa,Khurda,46.9,46.9
725,2001,8,Orissa,Khurda,57.87,57.87
725,2002,8,Orissa,Khurda,91.77,91.77
725,2003,8,Orissa,Khurda,38.42,38.42
725,2004,8,Orissa,Khurda,52.6,52.6
725,2005,8,Orissa,Khurda,54.43,54.43
725,2006,8,Orissa,Khurda,57.66,57.66
725,2007,8,Orissa,Khurda,57.58,57.58
725,2008,8,Orissa,Khurda,58.43,58.43
725,2009,8,Orissa,Khurda,47.01,47.01
725,2010,8,Orissa,Khurda,49.64,49.64
725,2011,8,Orissa,Khurda,47.35,47.35
725,2012,8,Orissa,Khurda,49.64,49.64
725,2013,8,Orissa,Khurda,51.82,51.82
725,2014,8,Orissa,Khurda,37.49,37.49
725,2015,8,Orissa,Khurda,45.42,45.42
725,2016,8,Orissa,Khurda,44.23,44.23
725,2017,8,Orissa,Khurda,44.27,44.27
725,2018,8,Orissa,Khurda,18.825,18.825
725,2019,8,Orissa,Khurda,11.267,11.267
726,1995,8,Orissa,Nayagarh,33.28,33.28
726,1996,8,Orissa,Nayagarh,9.08,9.08
726,1997,8,Orissa,Nayagarh,32.64,32.64
726,1998,8,Orissa,Nayagarh,17.3,17.3
726,1999,8,Orissa,Nayagarh,22.7,22.7
726,2000,8,Orissa,Nayagarh,27.11,27.11
726,2001,8,Orissa,Nayagarh,27.51,27.51
726,2002,8,Orissa,Nayagarh,8.84,8.84
726,2003,8,Orissa,Nayagarh,34.0,34.0
726,2004,8,Orissa,Nayagarh,25.7,25.7
726,2005,8,Orissa,Nayagarh,32.9,32.9
726,2006,8,Orissa,Nayagarh,34.91,34.91
726,2007,8,Orissa,Nayagarh,35.87,35.87
726,2008,8,Orissa,Nayagarh,36.97,36.97
726,2009,8,Orissa,Nayagarh,35.55,35.55
726,2010,8,Orissa,Nayagarh,38.1,38.1
726,2011,8,Orissa,Nayagarh,36.62,36.62
726,2012,8,Orissa,Nayagarh,37.59,37.59
726,2013,8,Orissa,Nayagarh,39.5,39.5
726,2014,8,Orissa,Nayagarh,40.57,40.57
726,2015,8,Orissa,Nayagarh,44.5,44.5
726,2016,8,Orissa,Nayagarh,45.51,45.51
726,2017,8,Orissa,Nayagarh,44.44,44.44
726,2018,8,Orissa,Nayagarh,4.141,4.141
726,2019,8,Orissa,Nayagarh,4.55,4.55
728,1995,8,Orissa,Boudh,35.42,35.42
728,1996,8,Orissa,Boudh,24.43,24.43
728,1997,8,Orissa,Boudh,33.2,33.2
728,1998,8,Orissa,Boudh,23.75,23.75
728,1999,8,Orissa,Boudh,32.54,32.54
728,2000,8,Orissa,Boudh,25.75,25.75
728,2001,8,Orissa,Boudh,31.87,31.87
728,2002,8,Orissa,Boudh,28.96,28.96
728,2003,8,Orissa,Boudh,35.95,35.95
728,2004,8,Orissa,Boudh,38.31,38.31
728,2005,8,Orissa,Boudh,39.05,39.05
728,2006,8,Orissa,Boudh,39.29,39.29
728,2007,8,Orissa,Boudh,39.75,39.75
728,2008,8,Orissa,Boudh,41.16,41.16
728,2009,8,Orissa,Boudh,39.66,39.66
728,2010,8,Orissa,Boudh,47.71,47.71
728,2011,8,Orissa,Boudh,21.06,21.06
728,2012,8,Orissa,Boudh,23.88,23.88
728,2013,8,Orissa,Boudh,26.43,26.43
728,2014,8,Orissa,Boudh,48.9,48.9
728,2015,8,Orissa,Boudh,53.62,53.62
728,2016,8,Orissa,Boudh,54.39,54.39
728,2017,8,Orissa,Boudh,51.0,51.0
728,2018,8,Orissa,Boudh,27.032,27.032
728,2019,8,Orissa,Boudh,25.915,25.915
729,1995,8,Orissa,Bargarh,175.33,175.33
729,1996,8,Orissa,Bargarh,161.74,161.74
729,1997,8,Orissa,Bargarh,263.36,263.36
729,1998,8,Orissa,Bargarh,168.5,168.5
729,1999,8,Orissa,Bargarh,157.83,157.83
729,2000,8,Orissa,Bargarh,158.35,158.35
729,2001,8,Orissa,Bargarh,168.67,168.67
729,2002,8,Orissa,Bargarh,181.62,181.62
729,2003,8,Orissa,Bargarh,176.63,176.63
729,2004,8,Orissa,Bargarh,168.64,168.64
729,2005,8,Orissa,Bargarh,169.2,169.2
729,2006,8,Orissa,Bargarh,184.27,184.27
729,2007,8,Orissa,Bargarh,190.93,190.93
729,2008,8,Orissa,Bargarh,194.73,194.73
729,2009,8,Orissa,Bargarh,190.45,190.45
729,2010,8,Orissa,Bargarh,190.28,190.28
729,2011,8,Orissa,Bargarh,196.19,196.19
729,2012,8,Orissa,Bargarh,195.64,195.64
729,2013,8,Orissa,Bargarh,220.07,220.07
729,2014,8,Orissa,Bargarh,225.36,225.36
729,2015,8,Orissa,Bargarh,189.47,189.47
729,2016,8,Orissa,Bargarh,167.06,167.06
729,2017,8,Orissa,Bargarh,181.82,181.82
729,2018,8,Orissa,Bargarh,143.059,143.059
729,2019,8,Orissa,Bargarh,160.796,160.796
730,1995,8,Orissa,Deogarh,15.97,15.97
730,1996,8,Orissa,Deogarh,14.67,14.67
730,1997,8,Orissa,Deogarh,16.59,16.59
730,1998,8,Orissa,Deogarh,19.27,19.27
730,1999,8,Orissa,Deogarh,16.0,16.0
730,2000,8,Orissa,Deogarh,14.31,14.31
730,2001,8,Orissa,Deogarh,15.25,15.25
730,2002,8,Orissa,Deogarh,13.6,13.6
730,2003,8,Orissa,Deogarh,15.78,15.78
730,2004,8,Orissa,Deogarh,14.33,14.33
730,2005,8,Orissa,Deogarh,18.11,18.11
730,2006,8,Orissa,Deogarh,19.03,19.03
730,2007,8,Orissa,Deogarh,17.8,17.8
730,2008,8,Orissa,Deogarh,17.0,17.0
730,2009,8,Orissa,Deogarh,14.86,14.86
730,2010,8,Orissa,Deogarh,14.97,14.97
730,2011,8,Orissa,Deogarh,19.99,19.99
730,2012,8,Orissa,Deogarh,22.69,22.69
730,2013,8,Orissa,Deogarh,23.31,23.31
730,2014,8,Orissa,Deogarh,17.44,17.44
730,2015,8,Orissa,Deogarh,19.71,19.71
730,2016,8,Orissa,Deogarh,19.06,19.06
730,2017,8,Orissa,Deogarh,19.23,19.23
730,2018,8,Orissa,Deogarh,1.735,1.735
730,2019,8,Orissa,Deogarh,5.977,5.977
731,1995,8,Orissa,Jharsuguda,6.42,6.42
731,1996,8,Orissa,Jharsuguda,6.05,6.05
731,1997,8,Orissa,Jharsuguda,6.03,6.03
731,1998,8,Orissa,Jharsuguda,8.46,8.46
731,1999,8,Orissa,Jharsuguda,11.33,11.33
731,2000,8,Orissa,Jharsuguda,7.87,7.87
731,2001,8,Orissa,Jharsuguda,7.5,7.5
731,2002,8,Orissa,Jharsuguda,8.36,8.36
731,2003,8,Orissa,Jharsuguda,8.22,8.22
731,2004,8,Orissa,Jharsuguda,9.07,9.07
731,2005,8,Orissa,Jharsuguda,8.93,8.93
731,2006,8,Orissa,Jharsuguda,10.65,10.65
731,2007,8,Orissa,Jharsuguda,11.56,11.56
731,2008,8,Orissa,Jharsuguda,12.39,12.39
731,2009,8,Orissa,Jharsuguda,10.95,10.95
731,2010,8,Orissa,Jharsuguda,9.97,9.97
731,2011,8,Orissa,Jharsuguda,10.77,10.77
731,2012,8,Orissa,Jharsuguda,10.64,10.64
731,2013,8,Orissa,Jharsuguda,11.64,11.64
731,2014,8,Orissa,Jharsuguda,7.4,7.4
731,2015,8,Orissa,Jharsuguda,2.61,2.61
731,2016,8,Orissa,Jharsuguda,11.29,11.29
731,2017,8,Orissa,Jharsuguda,10.51,10.51
731,2018,8,Orissa,Jharsuguda,0.685,0.685
731,2019,8,Orissa,Jharsuguda,0.608,0.608
732,1995,8,Orissa,Sonepur,83.04,83.04
732,1996,8,Orissa,Sonepur,82.19,82.19
732,1997,8,Orissa,Sonepur,84.89,84.89
732,1998,8,Orissa,Sonepur,75.25,75.25
732,1999,8,Orissa,Sonepur,72.59,72.59
732,2000,8,Orissa,Sonepur,75.03,75.03
732,2001,8,Orissa,Sonepur,81.05,81.05
732,2002,8,Orissa,Sonepur,79.74,79.74
732,2003,8,Orissa,Sonepur,78.81,78.81
732,2004,8,Orissa,Sonepur,82.27,82.27
732,2005,8,Orissa,Sonepur,80.56,80.56
732,2006,8,Orissa,Sonepur,92.39,92.39
732,2007,8,Orissa,Sonepur,87.66,87.66
732,2008,8,Orissa,Sonepur,91.14,91.14
732,2009,8,Orissa,Sonepur,81.83,81.83
732,2010,8,Orissa,Sonepur,82.9,82.9
732,2011,8,Orissa,Sonepur,95.84,95.84
732,2012,8,Orissa,Sonepur,97.88,97.88
732,2013,8,Orissa,Sonepur,94.79,94.79
732,2014,8,Orissa,Sonepur,80.14,80.14
732,2015,8,Orissa,Sonepur,91.6,91.6
732,2016,8,Orissa,Sonepur,95.72,95.72
732,2017,8,Orissa,Sonepur,92.77,92.77
732,2018,8,Orissa,Sonepur,85.074,85.074
732,2019,8,Orissa,Sonepur,79.971,79.971
1017,1995,9,Punjab,S.B.S Nagar,42.2,42.2
1017,1996,9,Punjab,S.B.S Nagar,40.9,40.9
1017,1997,9,Punjab,S.B.S Nagar,43.0,43.0
1017,1998,9,Punjab,S.B.S Nagar,45.75,45.75
1017,1999,9,Punjab,S.B.S Nagar,45.79,45.79
1017,2000,9,Punjab,S.B.S Nagar,46.34,46.34
1017,2001,9,Punjab,S.B.S Nagar,44.65,44.65
1017,2002,9,Punjab,S.B.S Nagar,42.76,42.76
1017,2003,9,Punjab,S.B.S Nagar,46.97,46.97
1017,2004,9,Punjab,S.B.S Nagar,49.55,49.55
1017,2005,9,Punjab,S.B.S Nagar,49.03,49.03
1017,2006,9,Punjab,S.B.S Nagar,52.97,52.97
1017,2007,9,Punjab,S.B.S Nagar,49.62,49.62
1017,2008,9,Punjab,S.B.S Nagar,51.6,51.6
1017,2009,9,Punjab,S.B.S Nagar,55.86,55.86
1017,2010,9,Punjab,S.B.S Nagar,57.9,57.9
1017,2011,9,Punjab,S.B.S Nagar,57.32,57.32
1017,2012,9,Punjab,S.B.S Nagar,56.89,56.89
1017,2013,9,Punjab,S.B.S Nagar,55.86,55.86
1017,2014,9,Punjab,S.B.S Nagar,57.0,57.0
1017,2015,9,Punjab,S.B.S Nagar,58.57,58.57
1017,2016,9,Punjab,S.B.S Nagar,59.58,59.58
1017,2017,9,Punjab,S.B.S Nagar,60.24,60.24
1017,2018,9,Punjab,S.B.S Nagar,60.299,60.299
1017,2019,9,Punjab,S.B.S Nagar,60.033,60.033
1018,1995,9,Punjab,Shri Mukatsar Sahib,5.8,5.8
1018,1996,9,Punjab,Shri Mukatsar Sahib,18.6,18.6
1018,1997,9,Punjab,Shri Mukatsar Sahib,27.2,27.2
1018,1998,9,Punjab,Shri Mukatsar Sahib,76.72,76.72
1018,1999,9,Punjab,Shri Mukatsar Sahib,91.01,91.01
1018,2000,9,Punjab,Shri Mukatsar Sahib,89.19,89.19
1018,2001,9,Punjab,Shri Mukatsar Sahib,64.8,64.8
1018,2002,9,Punjab,Shri Mukatsar Sahib,83.01,83.01
1018,2003,9,Punjab,Shri Mukatsar Sahib,87.07,87.07
1018,2004,9,Punjab,Shri Mukatsar Sahib,85.6,85.6
1018,2005,9,Punjab,Shri Mukatsar Sahib,77.27,77.27
1018,2006,9,Punjab,Shri Mukatsar Sahib,68.14,68.14
1018,2007,9,Punjab,Shri Mukatsar Sahib,67.69,67.69
1018,2008,9,Punjab,Shri Mukatsar Sahib,95.63,95.63
1018,2009,9,Punjab,Shri Mukatsar Sahib,100.0,100.0
1018,2010,9,Punjab,Shri Mukatsar Sahib,111.1,111.1
1018,2011,9,Punjab,Shri Mukatsar Sahib,112.53,112.53
1018,2012,9,Punjab,Shri Mukatsar Sahib,118.12,118.12
1018,2013,9,Punjab,Shri Mukatsar Sahib,114.94,114.94
1018,2014,9,Punjab,Shri Mukatsar Sahib,134.53,134.53
1018,2015,9,Punjab,Shri Mukatsar Sahib,158.34,158.34
1018,2016,9,Punjab,Shri Mukatsar Sahib,172.84,172.84
1018,2017,9,Punjab,Shri Mukatsar Sahib,173.22,173.22
1018,2018,9,Punjab,Shri Mukatsar Sahib,178.589,178.589
1018,2019,9,Punjab,Shri Mukatsar Sahib,189.685,189.685
1019,1995,9,Punjab,Moga,108.4,108.4
1019,1996,9,Punjab,Moga,102.4,102.4
1019,1997,9,Punjab,Moga,107.5,107.5
1019,1998,9,Punjab,Moga,118.0,118.0
1019,1999,9,Punjab,Moga,116.71,116.71
1019,2000,9,Punjab,Moga,159.45,159.45
1019,2001,9,Punjab,Moga,151.67,151.67
1019,2002,9,Punjab,Moga,149.31,149.31
1019,2003,9,Punjab,Moga,163.21,163.21
1019,2004,9,Punjab,Moga,163.8,163.8
1019,2005,9,Punjab,Moga,167.22,167.22
1019,2006,9,Punjab,Moga,167.64,167.64
1019,2007,9,Punjab,Moga,169.25,169.25
1019,2008,9,Punjab,Moga,173.64,173.64
1019,2009,9,Punjab,Moga,172.11,172.11
1019,2010,9,Punjab,Moga,171.7,171.7
1019,2011,9,Punjab,Moga,173.51,173.51
1019,2012,9,Punjab,Moga,175.84,175.84
1019,2013,9,Punjab,Moga,176.47,176.47
1019,2014,9,Punjab,Moga,177.06,177.06
1019,2015,9,Punjab,Moga,182.69,182.69
1019,2016,9,Punjab,Moga,178.15,178.15
1019,2017,9,Punjab,Moga,180.88,180.88
1019,2018,9,Punjab,Moga,181.343,181.343
1019,2019,9,Punjab,Moga,181.307,181.307
