"Dist Code","Year","State Code","State Name","Dist Name","RICE YIELD (Kg per ha)"
"724","2005","8","Orissa","Rayagada","1425.0"
"724","2006","8","Orissa","Rayagada","1720.0"
"724","2007","8","Orissa","Rayagada","1848.0"
"724","2008","8","Orissa","Rayagada","1566.0"
"724","2009","8","Orissa","Rayagada","1814.0"
"724","2010","8","Orissa","Rayagada","2132.0"
"724","2011","8","Orissa","Rayagada","1256.0"
"724","2012","8","Orissa","Rayagada","2119.0"
"724","2013","8","Orissa","Rayagada","2481.0"
"724","2014","8","Orissa","Rayagada","2820.0"
"724","2015","8","Orissa","Rayagada","1167.0"
"724","2016","8","Orissa","Rayagada","2347.0"
"724","2017","8","Orissa","Rayagada","2409.0"
"724","2018","8","Orissa","Rayagada","2551.0"
"724","2019","8","Orissa","Rayagada","3291.0"
"725","1990","8","Orissa","Khurda","-1.0"
"725","1991","8","Orissa","Khurda","-1.0"
"725","1992","8","Orissa","Khurda","-1.0"
"725","1993","8","Orissa","Khurda","-1.0"
"725","1994","8","Orissa","Khurda","-1.0"
"725","1995","8","Orissa","Khurda","1330.0"
"725","1996","8","Orissa","Khurda","1098.0"
"725","1997","8","Orissa","Khurda","1413.0"
"725","1998","8","Orissa","Khurda","1685.0"
"725","1999","8","Orissa","Khurda","791.0"
"725","2000","8","Orissa","Khurda","1536.0"
"725","2001","8","Orissa","Khurda","1490.0"
"725","2002","8","Orissa","Khurda","460.0"
"725","2003","8","Orissa","Khurda","1372.0"
"725","2004","8","Orissa","Khurda","1635.0"
"725","2005","8","Orissa","Khurda","1728.0"
"725","2006","8","Orissa","Khurda","1637.0"
"725","2007","8","Orissa","Khurda","1629.0"
"725","2008","8","Orissa","Khurda","1326.0"
"725","2009","8","Orissa","Khurda","1876.0"
"725","2010","8","Orissa","Khurda","1703.0"
"725","2011","8","Orissa","Khurda","1567.0"
"725","2012","8","Orissa","Khurda","2292.0"
"725","2013","8","Orissa","Khurda","811.0"
"725","2014","8","Orissa","Khurda","2177.0"
"725","2015","8","Orissa","Khurda","1432.0"
"725","2016","8","Orissa","Khurda","2632.0"
"725","2017","8","Orissa","Khurda","1622.0"
"725","2018","8","Orissa","Khurda","2175.0"
"725","2019","8","Orissa","Khurda","2610.0"
"726","1990","8","Orissa","Nayagarh","-1.0"
"726","1991","8","Orissa","Nayagarh","-1.0"
"726","1992","8","Orissa","Nayagarh","-1.0"
"726","1993","8","Orissa","Nayagarh","-1.0"
"726","1994","8","Orissa","Nayagarh","-1.0"
"726","1995","8","Orissa","Nayagarh","1780.0"
"726","1996","8","Orissa","Nayagarh","435.0"
"726","1997","8","Orissa","Nayagarh","1739.0"
"726","1998","8","Orissa","Nayagarh","1715.0"
"726","1999","8","Orissa","Nayagarh","705.0"
"726","2000","8","Orissa","Nayagarh","1152.0"
"726","2001","8","Orissa","Nayagarh","1619.0"
"726","2002","8","Orissa","Nayagarh","620.0"
"726","2003","8","Orissa","Nayagarh","1564.0"
"726","2004","8","Orissa","Nayagarh","1261.0"
"726","2005","8","Orissa","Nayagarh","1610.0"
"726","2006","8","Orissa","Nayagarh","1502.0"
"726","2007","8","Orissa","Nayagarh","1841.0"
"726","2008","8","Orissa","Nayagarh","1408.0"
"726","2009","8","Orissa","Nayagarh","1531.0"
"726","2010","8","Orissa","Nayagarh","1682.0"
"726","2011","8","Orissa","Nayagarh","648.0"
"726","2012","8","Orissa","Nayagarh","2195.0"
"726","2013","8","Orissa","Nayagarh","844.0"
"726","2014","8","Orissa","Nayagarh","2099.0"
"726","2015","8","Orissa","Nayagarh","848.0"
"726","2016","8","Orissa","Nayagarh","2285.0"
"726","2017","8","Orissa","Nayagarh","1381.0"
"726","2018","8","Orissa","Nayagarh","2396.0"
"726","2019","8","Orissa","Nayagarh","2601.0"
"728","1990","8","Orissa","Boudh","-1.0"
"728","1991","8","Orissa","Boudh","-1.0"
"728","1992","8","Orissa","Boudh","-1.0"
"728","1993","8","Orissa","Boudh","-1.0"
"728","1994","8","Orissa","Boudh","-1.0"
"728","1995","8","Orissa","Boudh","1270.0"
"728","1996","8","Orissa","Boudh","586.0"
"728","1997","8","Orissa","Boudh","1456.0"
"728","1998","8","Orissa","Boudh","935.0"
"728","1999","8","Orissa","Boudh","1478.0"
"728","2000","8","Orissa","Boudh","528.0"
"728","2001","8","Orissa","Boudh","1238.0"
"728","2002","8","Orissa","Boudh","449.0"
"728","2003","8","Orissa","Boudh","1805.0"
"728","2004","8","Orissa","Boudh","1424.0"
"728","2005","8","Orissa","Boudh","1552.0"
"728","2006","8","Orissa","Boudh","1602.0"
"728","2007","8","Orissa","Boudh","1688.0"
"728","2008","8","Orissa","Boudh","1312.0"
"728","2009","8","Orissa","Boudh","1860.0"
"728","2010","8","Orissa","Boudh","1225.0"
"728","2011","8","Orissa","Boudh","1194.0"
"728","2012","8","Orissa","Boudh","2564.0"
"728","2013","8","Orissa","Boudh","1803.0"
"728","2014","8","Orissa","Boudh","2300.0"
"728","2015","8","Orissa","Boudh","954.0"
"728","2016","8","Orissa","Boudh","3099.0"
"728","2017","8","Orissa","Boudh","1844.0"
"728","2018","8","Orissa","Boudh","2816.0"
"728","2019","8","Orissa","Boudh","2749.0"
"729","1990","8","Orissa","Bargarh","-1.0"
"729","1991","8","Orissa","Bargarh","-1.0"
"729","1992","8","Orissa","Bargarh","-1.0"
"729","1993","8","Orissa","Bargarh","-1.0"
"729","1994","8","Orissa","Bargarh","-1.0"
"729","1995","8","Orissa","Bargarh","1829.0"
"729","1996","8","Orissa","Bargarh","1513.0"
"729","1997","8","Orissa","Bargarh","1781.0"
"729","1998","8","Orissa","Bargarh","1621.0"
"729","1999","8","Orissa","Bargarh","2143.0"
"729","2000","8","Orissa","Bargarh","1211.0"
"729","2001","8","Orissa","Bargarh","1961.0"
"729","2002","8","Orissa","Bargarh","1272.0"
"729","2003","8","Orissa","Bargarh","2047.0"
"729","2004","8","Orissa","Bargarh","1775.0"
"729","2005","8","Orissa","Bargarh","1922.0"
"729","2006","8","Orissa","Bargarh","2047.0"
"729","2007","8","Orissa","Bargarh","2140.0"
"729","2008","8","Orissa","Bargarh","2075.0"
"729","2009","8","Orissa","Bargarh","2218.0"
"729","2010","8","Orissa","Bargarh","2326.0"
"729","2011","8","Orissa","Bargarh","2157.0"
"729","2012","8","Orissa","Bargarh","3195.0"
"729","2013","8","Orissa","Bargarh","2274.0"
"729","2014","8","Orissa","Bargarh","2928.0"
"729","2015","8","Orissa","Bargarh","1924.0"
"729","2016","8","Orissa","Bargarh","2437.0"
"729","2017","8","Orissa","Bargarh","1049.0"
"729","2018","8","Orissa","Bargarh","1966.0"
"729","2019","8","Orissa","Bargarh","1945.0"
"730","1990","8","Orissa","Deogarh","-1.0"
"730","1991","8","Orissa","Deogarh","-1.0"
"730","1992","8","Orissa","Deogarh","-1.0"
"730","1993","8","Orissa","Deogarh","-1.0"
"730","1994","8","Orissa","Deogarh","-1.0"
"730","1995","8","Orissa","Deogarh","1264.0"
"730","1996","8","Orissa","Deogarh","914.0"
"730","1997","8","Orissa","Deogarh","1219.0"
"730","1998","8","Orissa","Deogarh","858.0"
"730","1999","8","Orissa","Deogarh","1143.0"
"730","2000","8","Orissa","Deogarh","426.0"
"730","2001","8","Orissa","Deogarh","1304.0"
"730","2002","8","Orissa","Deogarh","439.0"
"730","2003","8","Orissa","Deogarh","1434.0"
"730","2004","8","Orissa","Deogarh","818.0"
"730","2005","8","Orissa","Deogarh","1270.0"
"730","2006","8","Orissa","Deogarh","1270.0"
"730","2007","8","Orissa","Deogarh","1351.0"
"730","2008","8","Orissa","Deogarh","1294.0"
"730","2009","8","Orissa","Deogarh","1092.0"
"730","2010","8","Orissa","Deogarh","718.0"
"730","2011","8","Orissa","Deogarh","1641.0"
"730","2012","8","Orissa","Deogarh","2644.0"
"730","2013","8","Orissa","Deogarh","2421.0"
"730","2014","8","Orissa","Deogarh","2983.0"
"730","2015","8","Orissa","Deogarh","996.0"
"730","2016","8","Orissa","Deogarh","1554.0"
"730","2017","8","Orissa","Deogarh","1833.0"
"730","2018","8","Orissa","Deogarh","1705.0"
"730","2019","8","Orissa","Deogarh","1828.0"
"731","1990","8","Orissa","Jharsuguda","-1.0"
"731","1991","8","Orissa","Jharsuguda","-1.0"
"731","1992","8","Orissa","Jharsuguda","-1.0"
"731","1993","8","Orissa","Jharsuguda","-1.0"
"731","1994","8","Orissa","Jharsuguda","-1.0"
"731","1995","8","Orissa","Jharsuguda","1710.0"
"731","1996","8","Orissa","Jharsuguda","796.0"
"731","1997","8","Orissa","Jharsuguda","1431.0"
"731","1998","8","Orissa","Jharsuguda","1044.0"
"731","1999","8","Orissa","Jharsuguda","1651.0"
"731","2000","8","Orissa","Jharsuguda","397.0"
"731","2001","8","Orissa","Jharsuguda","1503.0"
"731","2002","8","Orissa","Jharsuguda","694.0"
"731","2003","8","Orissa","Jharsuguda","1795.0"
"731","2004","8","Orissa","Jharsuguda","1147.0"
"731","2005","8","Orissa","Jharsuguda","1685.0"
"731","2006","8","Orissa","Jharsuguda","1869.0"
"731","2007","8","Orissa","Jharsuguda","1778.0"
"731","2008","8","Orissa","Jharsuguda","1900.0"
"731","2009","8","Orissa","Jharsuguda","451.0"
"731","2010","8","Orissa","Jharsuguda","622.0"
"731","2011","8","Orissa","Jharsuguda","1220.0"
"731","2012","8","Orissa","Jharsuguda","2676.0"
"731","2013","8","Orissa","Jharsuguda","1283.0"
"731","2014","8","Orissa","Jharsuguda","1424.0"
"731","2015","8","Orissa","Jharsuguda","940.0"
"731","2016","8","Orissa","Jharsuguda","2083.0"
"731","2017","8","Orissa","Jharsuguda","1595.0"
"731","2018","8","Orissa","Jharsuguda","359.0"
"731","2019","8","Orissa","Jharsuguda","3330.0"
"732","1990","8","Orissa","Sonepur","-1.0"
"732","1991","8","Orissa","Sonepur","-1.0"
"732","1992","8","Orissa","Sonepur","-1.0"
"732","1993","8","Orissa","Sonepur","-1.0"
"732","1994","8","Orissa","Sonepur","-1.0"
"732","1995","8","Orissa","Sonepur","1737.0"
"732","1996","8","Orissa","Sonepur","1637.0"
"732","1997","8","Orissa","Sonepur","1820.0"
"732","1998","8","Orissa","Sonepur","1398.0"
"732","1999","8","Orissa","Sonepur","1967.0"
"732","2000","8","Orissa","Sonepur","1301.0"
"732","2001","8","Orissa","Sonepur","1884.0"
"732","2002","8","Orissa","Sonepur","1037.0"
"732","2003","8","Orissa","Sonepur","1457.0"
"732","2004","8","Orissa","Sonepur","1724.0"
"732","2005","8","Orissa","Sonepur","2144.0"
"732","2006","8","Orissa","Sonepur","2098.0"
"732","2007","8","Orissa","Sonepur","2027.0"
"732","2008","8","Orissa","Sonepur","1964.0"
"732","2009","8","Orissa","Sonepur","2345.0"
"732","2010","8","Orissa","Sonepur","2448.0"
"732","2011","8","Orissa","Sonepur","2202.0"
"732","2012","8","Orissa","Sonepur","4220.0"
"732","2013","8","Orissa","Sonepur","3068.0"
"732","2014","8","Orissa","Sonepur","3361.0"
"732","2015","8","Orissa","Sonepur","2514.0"
"732","2016","8","Orissa","Sonepur","3319.0"
"732","2017","8","Orissa","Sonepur","2345.0"
"732","2018","8","Orissa","Sonepur","3021.0"
"732","2019","8","Orissa","Sonepur","3353.0"
"1017","1990","9","Punjab","S.B.S Nagar","-1.0"
"1017","1991","9","Punjab","S.B.S Nagar","-1.0"
"1017","1992","9","Punjab","S.B.S Nagar","-1.0"
"1017","1993","9","Punjab","S.B.S Nagar","-1.0"
"1017","1994","9","Punjab","S.B.S Nagar","-1.0"
"1017","1995","9","Punjab","S.B.S Nagar","3143.0"
"1017","1996","9","Punjab","S.B.S Nagar","3463.0"
"1017","1997","9","Punjab","S.B.S Nagar","3372.0"
"1017","1998","9","Punjab","S.B.S Nagar","3261.0"
"1017","1999","9","Punjab","S.B.S Nagar","3478.0"
"1017","2000","9","Punjab","S.B.S Nagar","3362.0"
"1017","2001","9","Punjab","S.B.S Nagar","3178.0"
"1017","2002","9","Punjab","S.B.S Nagar","3512.0"
"1017","2003","9","Punjab","S.B.S Nagar","3638.0"
"1017","2004","9","Punjab","S.B.S Nagar","3980.0"
"1017","2005","9","Punjab","S.B.S Nagar","3490.0"
"1017","2006","9","Punjab","S.B.S Nagar","3943.0"
"1017","2007","9","Punjab","S.B.S Nagar","3880.0"
"1017","2008","9","Punjab","S.B.S Nagar","4096.0"
"1017","2009","9","Punjab","S.B.S Nagar","4143.0"
"1017","2010","9","Punjab","S.B.S Nagar","3983.0"
"1017","2011","9","Punjab","S.B.S Nagar","3965.0"
"1017","2012","9","Punjab","S.B.S Nagar","4140.0"
"1017","2013","9","Punjab","S.B.S Nagar","3607.0"
"1017","2014","9","Punjab","S.B.S Nagar","3965.0"
"1017","2015","9","Punjab","S.B.S Nagar","4271.0"
"1017","2016","9","Punjab","S.B.S Nagar","4333.0"
"1017","2017","9","Punjab","S.B.S Nagar","4700.0"
"1017","2018","9","Punjab","S.B.S Nagar","3950.0"
"1017","2019","9","Punjab","S.B.S Nagar","4183.0"
"1018","1990","9","Punjab","Shri Mukatsar Sahib","-1.0"
"1018","1991","9","Punjab","Shri Mukatsar Sahib","-1.0"
"1018","1992","9","Punjab","Shri Mukatsar Sahib","-1.0"
"1018","1993","9","Punjab","Shri Mukatsar Sahib","-1.0"
"1018","1994","9","Punjab","Shri Mukatsar Sahib","-1.0"
"1018","1995","9","Punjab","Shri Mukatsar Sahib","3667.0"
"1018","1996","9","Punjab","Shri Mukatsar Sahib","3474.0"
"1018","1997","9","Punjab","Shri Mukatsar Sahib","3455.0"
"1018","1998","9","Punjab","Shri Mukatsar Sahib","2870.0"
"1018","1999","9","Punjab","Shri Mukatsar Sahib","3209.0"
"1018","2000","9","Punjab","Shri Mukatsar Sahib","3472.0"
"1018","2001","9","Punjab","Shri Mukatsar Sahib","3677.0"
"1018","2002","9","Punjab","Shri Mukatsar Sahib","3145.0"
"1018","2003","9","Punjab","Shri Mukatsar Sahib","3770.0"
"1018","2004","9","Punjab","Shri Mukatsar Sahib","3884.0"
"1018","2005","9","Punjab","Shri Mukatsar Sahib","3870.0"
"1018","2006","9","Punjab","Shri Mukatsar Sahib","4000.0"
"1018","2007","9","Punjab","Shri Mukatsar Sahib","4162.0"
"1018","2008","9","Punjab","Shri Mukatsar Sahib","4232.0"
"1018","2009","9","Punjab","Shri Mukatsar Sahib","3870.0"
"1018","2010","9","Punjab","Shri Mukatsar Sahib","3892.0"
"1018","2011","9","Punjab","Shri Mukatsar Sahib","3558.0"
"1018","2012","9","Punjab","Shri Mukatsar Sahib","3992.0"
"1018","2013","9","Punjab","Shri Mukatsar Sahib","3974.0"
"1018","2014","9","Punjab","Shri Mukatsar Sahib","3807.0"
"1018","2015","9","Punjab","Shri Mukatsar Sahib","4222.0"
"1018","2016","9","Punjab","Shri Mukatsar Sahib","4040.0"
"1018","2017","9","Punjab","Shri Mukatsar Sahib","3971.0"
"1018","2018","9","Punjab","Shri Mukatsar Sahib","4067.0"
"1018","2019","9","Punjab","Shri Mukatsar Sahib","3353.0"
"1019","1990","9","Punjab","Moga","-1.0"
"1019","1991","9","Punjab","Moga","-1.0"
"1019","1992","9","Punjab","Moga","-1.0"
"1019","1993","9","Punjab","Moga","-1.0"
"1019","1994","9","Punjab","Moga","-1.0"
"1019","1995","9","Punjab","Moga","3685.0"
"1019","1996","9","Punjab","Moga","3794.0"
"1019","1997","9","Punjab","Moga","4009.0"
"1019","1998","9","Punjab","Moga","3500.0"
"1019","1999","9","Punjab","Moga","3359.0"
"1019","2000","9","Punjab","Moga","3748.0"
"1019","2001","9","Punjab","Moga","3809.0"
"1019","2002","9","Punjab","Moga","3812.0"
"1019","2003","9","Punjab","Moga","4092.0"
"1019","2004","9","Punjab","Moga","4457.0"
"1019","2005","9","Punjab","Moga","4401.0"
"1019","2006","9","Punjab","Moga","4232.0"
"1019","2007","9","Punjab","Moga","4432.0"
"1019","2008","9","Punjab","Moga","4598.0"
"1019","2009","9","Punjab","Moga","4721.0"
"1019","2010","9","Punjab","Moga","4331.0"
"1019","2011","9","Punjab","Moga","4362.0"
"1019","2012","9","Punjab","Moga","4511.0"
"1019","2013","9","Punjab","Moga","4631.0"
"1019","2014","9","Punjab","Moga","4605.0"
"1019","2015","9","Punjab","Moga","4760.0"
"1019","2016","9","Punjab","Moga","4584.0"
"1019","2017","9","Punjab","Moga","4801.0"
"1019","2018","9","Punjab","Moga","4514.0"
"1019","2019","9","Punjab","Moga","4564.0"
"1072","1990","7","Maharashtra","Gondia","-1.0"
"1072","1991","7","Maharashtra","Gondia","-1.0"
"1072","1992","7","Maharashtra","Gondia","-1.0"
"1072","1993","7","Maharashtra","Gondia","-1.0"
"1072","1994","7","Maharashtra","Gondia","-1.0"
"1072","1995","7","Maharashtra","Gondia","-1.0"
"1072","1996","7","Maharashtra","Gondia","-1.0"
"1072","1997","7","Maharashtra","Gondia","-1.0"
"1072","1998","7","Maharashtra","Gondia","-1.0"
"1072","1999","7","Maharashtra","Gondia","1298.0"
"1072","2000","7","Maharashtra","Gondia","871.0"
"1072","2001","7","Maharashtra","Gondia","1313.0"
"1072","2002","7","Maharashtra","Gondia","1008.0"
"1072","2003","7","Maharashtra","Gondia","1511.0"
"1072","2004","7","Maharashtra","Gondia","613.0"
"1072","2005","7","Maharashtra","Gondia","1524.0"
"1072","2006","7","Maharashtra","Gondia","1166.0"
"1072","2007","7","Maharashtra","Gondia","1678.0"
"1072","2008","7","Maharashtra","Gondia","717.0"
"1072","2009","7","Maharashtra","Gondia","1091.0"
"1072","2010","7","Maharashtra","Gondia","1750.0"
"1072","2011","7","Maharashtra","Gondia","1734.0"
"1072","2012","7","Maharashtra","Gondia","1909.0"
"1072","2013","7","Maharashtra","Gondia","1614.0"
"1072","2014","7","Maharashtra","Gondia","2008.0"
"1072","2015","7","Maharashtra","Gondia","1588.0"
"1072","2016","7","Maharashtra","Gondia","2438.0"
"1072","2017","7","Maharashtra","Gondia","1605.0"
"1072","2018","7","Maharashtra","Gondia","2570.0"
"1072","2019","7","Maharashtra","Gondia","2123.0"
"1073","1990","7","Maharashtra","Hingoli","-1.0"
"1073","1991","7","Maharashtra","Hingoli","-1.0"
"1073","1992","7","Maharashtra","Hingoli","-1.0"
"1073","1993","7","Maharashtra","Hingoli","-1.0"
"1073","1994","7","Maharashtra","Hingoli","-1.0"
"1073","1995","7","Maharashtra","Hingoli","-1.0"
"1073","1996","7","Maharashtra","Hingoli","-1.0"
"1073","1997","7","Maharashtra","Hingoli","-1.0"
"1073","1998","7","Maharashtra","Hingoli","-1.0"
"1073","1999","7","Maharashtra","Hingoli","600.0"
"1073","2000","7","Maharashtra","Hingoli","605.0"
"1073","2001","7","Maharashtra","Hingoli","669.0"
"1073","2002","7","Maharashtra","Hingoli","585.0"
"1073","2003","7","Maharashtra","Hingoli","505.0"
"1073","2004","7","Maharashtra","Hingoli","231.0"
"1073","2005","7","Maharashtra","Hingoli","333.0"
"1073","2006","7","Maharashtra","Hingoli","465.0"
"1073","2007","7","Maharashtra","Hingoli","476.0"
"1073","2008","7","Maharashtra","Hingoli","600.0"
"1073","2009","7","Maharashtra","Hingoli","300.0"
"1073","2010","7","Maharashtra","Hingoli","591.0"
"1073","2011","7","Maharashtra","Hingoli","333.0"
"1073","2012","7","Maharashtra","Hingoli","333.0"
"1073","2013","7","Maharashtra","Hingoli","0.0"
"1073","2014","7","Maharashtra","Hingoli","0.0"
"1073","2015","7","Maharashtra","Hingoli","0.0"
"1073","2016","7","Maharashtra","Hingoli","0.0"
"1073","2017","7","Maharashtra","Hingoli","0.0"
"1073","2018","7","Maharashtra","Hingoli","0.0"
"1073","2019","7","Maharashtra","Hingoli","0.0"
"1074","1990","7","Maharashtra","Nandurbar","-1.0"
"1074","1991","7","Maharashtra","Nandurbar","-1.0"
"1074","1992","7","Maharashtra","Nandurbar","-1.0"
"1074","1993","7","Maharashtra","Nandurbar","-1.0"
"1074","1994","7","Maharashtra","Nandurbar","-1.0"
"1074","1995","7","Maharashtra","Nandurbar","-1.0"
"1074","1996","7","Maharashtra","Nandurbar","-1.0"
"1074","1997","7","Maharashtra","Nandurbar","-1.0"
"1074","1998","7","Maharashtra","Nandurbar","1135.0"
"1074","1999","7","Maharashtra","Nandurbar","438.0"
"1074","2000","7","Maharashtra","Nandurbar","233.0"
"1074","2001","7","Maharashtra","Nandurbar","615.0"
"1074","2002","7","Maharashtra","Nandurbar","732.0"
"1074","2003","7","Maharashtra","Nandurbar","790.0"
"1074","2004","7","Maharashtra","Nandurbar","458.0"
"1074","2005","7","Maharashtra","Nandurbar","1569.0"
"1074","2006","7","Maharashtra","Nandurbar","845.0"
"1074","2007","7","Maharashtra","Nandurbar","1486.0"
"1074","2008","7","Maharashtra","Nandurbar","1074.0"
"1074","2009","7","Maharashtra","Nandurbar","689.0"
"1074","2010","7","Maharashtra","Nandurbar","1056.0"
"1074","2011","7","Maharashtra","Nandurbar","1634.0"
"1074","2012","7","Maharashtra","Nandurbar","1455.0"
"1074","2013","7","Maharashtra","Nandurbar","902.0"
"1074","2014","7","Maharashtra","Nandurbar","495.0"
"1074","2015","7","Maharashtra","Nandurbar","915.0"
"1074","2016","7","Maharashtra","Nandurbar","1162.0"
"1074","2017","7","Maharashtra","Nandurbar","1132.0"
"1074","2018","7","Maharashtra","Nandurbar","862.0"
"1074","2019","7","Maharashtra","Nandurbar","1605.0"
"1075","1990","7","Maharashtra","Washim","-1.0"
"1075","1991","7","Maharashtra","Washim","-1.0"
"1075","1992","7","Maharashtra","Washim","-1.0"
"1075","1993","7","Maharashtra","Washim","-1.0"
"1075","1994","7","Maharashtra","Washim","-1.0"
"1075","1995","7","Maharashtra","Washim","-1.0"
"1075","1996","7","Maharashtra","Washim","-1.0"
"1075","1997","7","Maharashtra","Washim","-1.0"
"1075","1998","7","Maharashtra","Washim","0.0"
"1075","1999","7","Maharashtra","Washim","632.0"
"1075","2000","7","Maharashtra","Washim","400.0"
"1075","2001","7","Maharashtra","Washim","1000.0"
"1075","2002","7","Maharashtra","Washim","636.0"
"1075","2003","7","Maharashtra","Washim","333.0"
"1075","2004","7","Maharashtra","Washim","400.0"
"1075","2005","7","Maharashtra","Washim","333.0"
"1075","2006","7","Maharashtra","Washim","500.0"
"1075","2007","7","Maharashtra","Washim","800.0"
"1075","2008","7","Maharashtra","Washim","1000.0"
"1075","2009","7","Maharashtra","Washim","1600.0"
"1075","2010","7","Maharashtra","Washim","0.0"
"1075","2011","7","Maharashtra","Washim","1000.0"
"1075","2012","7","Maharashtra","Washim","0.0"
"1075","2013","7","Maharashtra","Washim","0.0"
"1075","2014","7","Maharashtra","Washim","0.0"
"1075","2015","7","Maharashtra","Washim","0.0"
"1075","2016","7","Maharashtra","Washim","0.0"
"1075","2017","7","Maharashtra","Washim","0.0"
"1075","2018","7","Maharashtra","Washim","0.0"
"1075","2019","7","Maharashtra","Washim","0.0"
"1076","1990","7","Maharashtra","Mumbai sub","-1.0"
"1076","1991","7","Maharashtra","Mumbai sub","-1.0"
"1076","1992","7","Maharashtra","Mumbai sub","-1.0"
"1076","1993","7","Maharashtra","Mumbai sub","-1.0"
"1076","1994","7","Maharashtra","Mumbai sub","-1.0"
"1076","1995","7","Maharashtra","Mumbai sub","-1.0"
"1076","1996","7","Maharashtra","Mumbai sub","-1.0"
"1076","1997","7","Maharashtra","Mumbai sub","-1.0"
"1076","1998","7","Maharashtra","Mumbai sub","0.0"
"1076","1999","7","Maharashtra","Mumbai sub","0.0"
"1076","2000","7","Maharashtra","Mumbai sub","0.0"
"1076","2001","7","Maharashtra","Mumbai sub","0.0"
"1076","2002","7","Maharashtra","Mumbai sub","0.0"
"1076","2003","7","Maharashtra","Mumbai sub","0.0"
"1076","2004","7","Maharashtra","Mumbai sub","0.0"
"1076","2005","7","Maharashtra","Mumbai sub","0.0"
"1076","2006","7","Maharashtra","Mumbai sub","0.0"
"1076","2007","7","Maharashtra","Mumbai sub","0.0"
"1076","2008","7","Maharashtra","Mumbai sub","-1.0"
"1076","2009","7","Maharashtra","Mumbai sub","-1.0"
"1076","2010","7","Maharashtra","Mumbai sub","0.0"
"1076","2011","7","Maharashtra","Mumbai sub","0.0"
"1076","2012","7","Maharashtra","Mumbai sub","0.0"
"1076","2013","7","Maharashtra","Mumbai sub","-1.0"
"1076","2014","7","Maharashtra","Mumbai sub","-1.0"
"1076","2015","7","Maharashtra","Mumbai sub","-1.0"
"1076","2016","7","Maharashtra","Mumbai sub","0.0"
"1076","2017","7","Maharashtra","Mumbai sub","-1.0"
"1076","2018","7","Maharashtra","Mumbai sub","0.0"
"1076","2019","7","Maharashtra","Mumbai sub","0.0"
"2009","1990","9","Punjab","Taran Taran","-1.0"
"2009","1991","9","Punjab","Taran Taran","-1.0"
"2009","1992","9","Punjab","Taran Taran","-1.0"
"2009","1993","9","Punjab","Taran Taran","-1.0"
"2009","1994","9","Punjab","Taran Taran","-1.0"
"2009","1995","9","Punjab","Taran Taran","-1.0"
"2009","1996","9","Punjab","Taran Taran","-1.0"
"2009","1997","9","Punjab","Taran Taran","-1.0"
"2009","1998","9","Punjab","Taran Taran","-1.0"
"2009","1999","9","Punjab","Taran Taran","-1.0"
"2009","2000","9","Punjab","Taran Taran","-1.0"
"2009","2001","9","Punjab","Taran Taran","-1.0"
"2009","2002","9","Punjab","Taran Taran","-1.0"
"2009","2003","9","Punjab","Taran Taran","-1.0"
"2009","2004","9","Punjab","Taran Taran","-1.0"
"2009","2005","9","Punjab","Taran Taran","2910.0"
"2009","2006","9","Punjab","Taran Taran","2971.0"
"2009","2007","9","Punjab","Taran Taran","3152.0"
"2009","2008","9","Punjab","Taran Taran","3107.0"
"2009","2009","9","Punjab","Taran Taran","3081.0"
"2009","2010","9","Punjab","Taran Taran","2907.0"
"2009","2011","9","Punjab","Taran Taran","2832.0"
"2009","2012","9","Punjab","Taran Taran","3346.0"
"2009","2013","9","Punjab","Taran Taran","3356.0"
"2009","2014","9","Punjab","Taran Taran","3068.0"
"2009","2015","9","Punjab","Taran Taran","2831.0"
"2009","2016","9","Punjab","Taran Taran","3301.0"
"2009","2017","9","Punjab","Taran Taran","4170.0"
"2009","2018","9","Punjab","Taran Taran","3914.0"
"2009","2019","9","Punjab","Taran Taran","3842.0"
"2010","1990","9","Punjab","Barnala","-1.0"
"2010","1991","9","Punjab","Barnala","-1.0"
"2010","1992","9","Punjab","Barnala","-1.0"
"2010","1993","9","Punjab","Barnala","-1.0"
"2010","1994","9","Punjab","Barnala","-1.0"
"2010","1995","9","Punjab","Barnala","-1.0"
"2010","1996","9","Punjab","Barnala","-1.0"
"2010","1997","9","Punjab","Barnala","-1.0"
"2010","1998","9","Punjab","Barnala","-1.0"
"2010","1999","9","Punjab","Barnala","-1.0"
"2010","2000","9","Punjab","Barnala","-1.0"
"2010","2001","9","Punjab","Barnala","-1.0"
"2010","2002","9","Punjab","Barnala","-1.0"
"2010","2003","9","Punjab","Barnala","-1.0"
"2010","2004","9","Punjab","Barnala","-1.0"
"2010","2005","9","Punjab","Barnala","-1.0"
"2010","2006","9","Punjab","Barnala","4520.0"
"2010","2007","9","Punjab","Barnala","4707.0"
"2010","2008","9","Punjab","Barnala","4755.0"
"2010","2009","9","Punjab","Barnala","4769.0"
"2010","2010","9","Punjab","Barnala","4429.0"
"2010","2011","9","Punjab","Barnala","4371.0"
"2010","2012","9","Punjab","Barnala","4623.0"
"2010","2013","9","Punjab","Barnala","4673.0"
"2010","2014","9","Punjab","Barnala","4694.0"
"2010","2015","9","Punjab","Barnala","4645.0"
"2010","2016","9","Punjab","Barnala","4607.0"
"2010","2017","9","Punjab","Barnala","5000.0"
"2010","2018","9","Punjab","Barnala","4974.0"
"2010","2019","9","Punjab","Barnala","4605.0"
